"","13","14"
"Feature270",2.87326502897407,2.85176856229271
"Feature271",2.90039314547389,3.06040866751915
"Feature272",2.84882670515831,2.86967117488131
"Feature273",3.12292252290939,3.05726574443753
"Feature274",3.03922505688297,3.00375363605606
"Feature275",3.10663092514142,3.22258410964177
"Feature276",3.02231569184382,3.02030148313708
"Feature277",3.05859247272854,3.09643531700446
"Feature278",2.9107101629429,3.00106941532822
"Feature279",2.8821345026204,2.88289202426793
"Feature280",3.04432110652668,3.03926690643112
"Feature281",3.03915860545897,3.07990125253374
"Feature282",3.27807878609034,3.09638602097798
"Feature283",2.91657648744212,2.8972008372917
"Feature284",2.84177395468519,2.84616043579847
"Feature285",2.7864884796377,2.83862848995722
"Feature286",2.9722160585485,2.98401329858836
"Feature287",2.8845057143301,2.86802422285604
"Feature288",2.89607475950291,2.92618919581535
"Feature289",2.84497331033702,2.83101995069082
"Feature290",2.91048716803299,2.9644723063301
"Feature291",3.16710211740853,3.22034612967089
"Feature292",2.84784688051631,2.83456396682997
"Feature293",3.01915106498406,3.08885793508505
"Feature294",3.15305849813307,3.11805943523579
"Feature295",2.92176201588267,3.00340504374456
"Feature296",2.86794296347184,2.86827513014407
"Feature297",3.09679194722239,3.09058986248726
"Feature298",2.94423563818164,3.03854448039973
"Feature299",3.20793408755237,3.16126585422959
"Feature300",2.88145719641025,2.9365369772701
"Feature301",2.68840021097066,2.73583754796538
"Feature302",3.04369200951505,3.03911380179716
"Feature303",2.99969302233515,2.94719702352826
"Feature304",2.98999239731084,3.01773154392007
"Feature305",3.07676316933984,3.08272299464421
"Feature306",3.12629856779433,3.1535554505949
"Feature307",3.02531828758599,2.92426273123889
"Feature308",3.04938865698441,3.05180544458428
"Feature309",3.14307599423759,3.11284718242506
"Feature310",3.02166892250917,2.98245661268754
"Feature311",3.09428200003512,3.02871377451758
"Feature312",3.07469418842121,3.14991814227288
"Feature313",3.00933630845541,3.01778836847331
"Feature314",2.86759033103763,2.9381596178201
"Feature315",3.13451655288128,3.1527317836359
"Feature316",2.98077764034109,2.99911045035182
"Feature317",2.78454220893158,2.80270976730121
"Feature318",2.90116258718296,2.8851518091592
"Feature319",3.22526299188091,3.15900141958962
"Feature320",2.98289092247144,2.98659058833253
"Feature321",3.07314259673571,3.09630699507393
"Feature322",3.04437438706151,2.97375676045881
"Feature323",3.04174510976133,2.97854916956575
"Feature324",3.17485159979184,3.08499417023853
"Feature325",3.01084458356347,3.05458943492667
"Feature326",2.92054824238722,2.892047658207
"Feature327",3.1309532780807,3.21900915535549
"Feature328",3.04250079051265,3.0907647605855
"Feature329",2.99113969267346,2.96358806327253
"Feature330",2.95781042988363,2.96194405692264
"Feature331",2.7993374112634,2.83778138280193
"Feature332",2.8596357134502,2.90203649832049
"Feature333",3.09311143603326,2.98543414971597
"Feature334",2.83771207170747,2.88058307446984
"Feature335",3.21758212112621,3.19006634152
"Feature336",2.75749250456031,2.73981420349207
"Feature337",2.98515862111342,2.91697412693605
"Feature338",3.01287363213313,3.08084713008933
"Feature339",2.98478381005979,3.12869378452722
"Feature340",2.80430262384784,2.86026072516186
"Feature341",2.96075435186875,3.0009131516636
"Feature342",2.84860869833668,2.90346507712237
"Feature343",3.09707789053134,3.04526542053203
"Feature344",2.98892848374147,3.01805776867997
"Feature345",2.98233524321882,3.07057425600978
"Feature346",3.06354150560016,3.10523039887146
"Feature347",3.14528969633229,3.09846019773851
"Feature348",2.90371398615213,2.81562267968396
"Feature349",2.99024105125542,3.05768574995585
"Feature350",2.84769462477073,2.84275696498392
"Feature351",3.06936291009331,3.11262587552252
"Feature352",3.07820096443917,3.18891398836099
"Feature353",2.93909524233603,2.994943320366
"Feature354",3.09418130997617,3.11456191033547
"Feature355",2.84964506353874,2.77956061415255
"Feature356",2.83028398367769,2.82629072549054
"Feature357",2.95263531328251,2.92521612468046
"Feature358",2.87469563864706,2.89773025238152
"Feature359",2.83713708861723,2.86794925505785
"Feature360",3.07213097989793,3.05959954962956
"Feature361",3.15940535148171,3.1397471519069
"Feature362",2.90161789463015,2.84105063579193
"Feature363",3.28459472780462,3.14880406515186
"Feature364",2.96733701302666,2.97418741268342
"Feature365",3.07845007164206,3.21077289075338
"Feature366",3.07482086350715,3.09423720464757
"Feature367",3.12102768268584,3.07387539051593
"Feature368",2.86428386285416,2.91722698152441
"Feature369",2.86612656400495,3.00023918907027
"Feature370",3.03278205814969,2.98897075635465
"Feature371",3.04949509259834,3.08527830717697
"Feature372",3.20697541662139,3.08478392049847
"Feature373",3.03666335305531,3.12008872597184
"Feature374",3.19442885632908,3.20608879968882
"Feature375",2.99824368428423,3.0464777143017
"Feature376",2.7994642645672,2.79562307379715
"Feature377",3.17142981637764,3.05310217006968
"Feature378",3.0147782847998,2.92532911149782
"Feature379",3.03176487063683,2.99914492382708
"Feature380",2.80907550952952,2.87167974055308
"Feature381",2.94118499463895,2.9581899179018
"Feature382",3.09612758493972,3.09985453323464
"Feature383",3.09626756632116,3.1954503907287
"Feature384",3.24431132142832,3.16052827350265
"Feature385",2.77120186091217,2.7691521425809
"Feature386",2.92335565621552,2.92624514589868
"Feature387",2.92781784493862,2.88969580512258
"Feature388",3.03621648311034,2.94190641705136
"Feature389",2.84654989831498,2.96484122524516
"Feature390",3.00791286852881,2.95495143611447
"Feature391",2.90437834772204,2.90969443281611
"Feature392",2.9031386085786,2.91549715590419
"Feature393",3.03622076344755,2.96530371009439
"Feature394",2.89156357648262,2.9400860573222
"Feature395",2.99214753551385,3.01086008321628
"Feature396",2.88373427278663,2.85725309246198
"Feature397",3.01134666175162,3.05319269146003
"Feature398",3.01409464988184,2.93540100244196
"Feature399",2.73736539039549,2.70531747367941
"Feature400",3.26351519589906,3.32430622767036
"Feature401",2.98519755243269,3.03064902394184
"Feature402",3.1845949049746,3.18633050782068
"Feature403",2.90276412879217,2.86071853273923
"Feature404",2.92717093116144,3.01722067996468
"Feature405",2.79830309697479,2.78336966865478
"Feature406",2.91019800877826,2.88321003982609
"Feature407",3.28666249339554,3.15059622263663
"Feature408",2.89994420387954,2.91282143016687
"Feature409",3.0844937614399,2.97126782818589
"Feature410",2.89279622388978,2.85891305594407
"Feature411",2.94159624547353,2.84656560529769
"Feature412",2.98386485390818,2.97887069240224
"Feature413",3.09340816925951,3.06424106258156
"Feature414",2.96805674207607,2.87591735791264
"Feature415",2.88330420502583,2.98284978715933
"Feature416",3.02663772362597,2.96907004679749
"Feature417",2.88920288531548,2.91955395979761
"Feature418",3.1079443771432,3.11771318320762
"Feature419",2.82931596123661,2.96625921051869
"Feature420",3.10172046101985,3.14147182692003
"Feature421",2.77116852804361,2.78618590710868
"Feature422",2.97278024781775,3.01240381862948
"Feature423",3.00654319548705,3.01176061185297
"Feature424",2.955257546747,3.08386099530979
"Feature425",3.20447603965917,3.13862246290311
"Feature426",2.86626400174824,2.96565026419843
"Feature427",3.0962715804751,3.05716001310272
"Feature428",3.19990595352269,3.20845387637012
"Feature429",2.98568012290729,3.01763190387841
"Feature430",2.96631866004331,2.95121289634652
"Feature431",2.99329235265569,2.87511059145193
"Feature432",3.20390585811686,3.18713065196403
"Feature433",3.01275643085897,2.95161468643013
"Feature434",2.89549098968634,2.87557737936215
"Feature435",3.08467282386237,2.99174266457273
"Feature436",3.02068834747474,3.05201551958967
"Feature437",3.04070368387317,3.08126666855039
"Feature438",3.00382332118376,3.03606611111095
"Feature439",3.20355633972057,3.13319425626232
"Feature440",3.09145403607737,3.11906771275802
"Feature441",2.97203193432971,2.86045315527762
"Feature442",3.2565938256444,3.25592198039383
"Feature443",2.95805225797704,2.85029563960022
"Feature444",3.11277271716814,3.13873192164533
"Feature445",3.02677276000236,2.99083308209739
"Feature446",3.11151491900107,3.1219595090369
"Feature447",2.95071353754718,2.90876696586587
"Feature448",3.09013289904471,3.17147547908509
"Feature449",2.89609975033059,2.92767187979173
"Feature450",3.12551285267768,3.02586258113577
"Feature451",3.1826154430431,3.16149802114955
"Feature452",3.19363031251242,3.17290064841979
"Feature453",2.85219146966408,2.95212937806111
"Feature454",3.16395588674128,3.18490201762058
"Feature455",3.06859654764196,3.0721316909361
"Feature456",2.97548958826384,2.99072144550008
"Feature457",3.00047966389958,3.06693213745147
"Feature458",3.01323599360023,2.97893774359745
"Feature459",3.06285337896486,3.06118261797778
"Feature460",2.92270248144582,2.9340845347528
"Feature461",2.88194373821556,2.95499805942125
"Feature462",3.15261223349438,3.22964536718713
"Feature463",3.11635675453107,3.08250215918919
"Feature464",3.08802212598567,3.13930208780818
"Feature465",2.82799995396982,2.92927448737051
"Feature466",2.83151857605631,2.75034810963634
"Feature467",3.06576708748075,3.06510211991753
"Feature468",2.91958663550472,2.9680360166487
"Feature469",3.20381992266485,3.11531999819564
"Feature470",2.94449014140848,2.91343445917387
"Feature471",2.93414019809726,3.05744394264087
"Feature472",3.03828043935967,3.10061661642974
"Feature473",2.87249434786521,2.90217352799972
"Feature474",3.19629993601055,3.14741813420143
"Feature475",2.88421391888226,2.84328213072736
"Feature476",2.82962489799272,2.84995469937078
"Feature477",2.77641465604696,2.88290954145388
"Feature478",3.03146342830923,3.05072177780897
"Feature479",2.88947234592138,2.93731767673004
"Feature480",3.12562693279975,3.07563946274216
"Feature481",3.02205389811572,2.96393937761604
"Feature482",2.98288087975151,2.97067719827907
"Feature483",3.05434873257007,2.95597730441453
"Feature484",2.81477906558054,2.80322917441907
"Feature485",3.10707185319556,3.10984698618323
"Feature486",2.91709063392869,2.94000718569629
"Feature487",2.91873712355061,2.95854436052729
"Feature488",3.00326270642929,3.0589188385679
"Feature489",2.99297824363642,2.97571235040061
"Feature490",3.07479482248377,3.13508379076721
"Feature491",2.96041567887062,2.92818830671818
"Feature492",3.17277717643052,3.21704262673316
"Feature493",2.98495400682579,3.00441522625157
"Feature494",2.80079325721416,2.800766816443
"Feature495",2.91375955864581,2.88522288212461
"Feature496",2.93054591172565,2.89791510952727
"Feature497",3.09907620931774,3.08705057025295
"Feature498",3.08224454519889,3.08726514523691
"Feature499",3.1333355722319,3.12367284424998
"Feature500",2.92975956254934,2.88911880815354
"Feature501",2.84636701470244,2.83634763269079
"Feature502",2.94063146471718,3.02885466499044
"Feature503",3.10032733665227,3.11137063577994
"Feature504",3.11795801941847,3.17488882788937
"Feature505",3.2878517535812,3.22962140231783
"Feature506",2.92279641207522,2.95000523906821
"Feature507",3.01812928101691,3.04637869962829
"Feature508",3.0368699873137,2.94307049249424
"Feature509",2.97174418480084,2.93602301006036
"Feature510",2.96186015704927,3.04179899536332
"Feature511",2.88653566173179,2.87853646625273
"Feature512",3.16649982111752,3.23920095716741
"Feature513",2.82879556496147,2.79784295384479
"Feature514",3.17864697685011,3.18947351750478
"Feature515",2.78791811059195,2.70817639102412
"Feature516",2.92510919161614,3.05058057434689
"Feature517",2.9058839234989,2.99069403462349
"Feature518",2.88358059810831,2.83244131693514
"Feature519",2.8860556271439,2.8803339520802
"Feature520",3.12794472645208,3.10598841809732
"Feature521",3.11968876292956,3.15568998848061
"Feature522",2.81462521425913,2.83742514877959
"Feature523",2.81750957541754,2.89740884456105
"Feature524",2.71401852120327,2.67976592683803
"Feature525",3.06077076402547,2.9939370110059
"Feature526",2.85882468467119,2.88368644531702
"Feature527",3.14947868960373,3.13607230889637
"Feature528",2.79814431852166,2.80254096481398
"Feature529",2.96671729310676,2.91424715565191
"Feature530",3.05545396815685,3.05512687322211
"Feature531",2.95338043495476,3.02623711282789
"Feature532",2.98331127309261,2.94166713219647
"Feature533",2.95673518800365,2.93697779690966
"Feature534",3.02132807141678,2.97561944029978
"Feature535",3.14816211442863,3.12859944859647
"Feature536",3.06228201217746,3.02082462860967
"Feature537",3.15452131046712,3.09092782017838
"Feature538",2.95401890981003,2.94562245816143
"Feature539",2.7307530797731,2.7219937262928
"Feature540",2.85760229935018,2.85283983638869
"Feature541",2.99786694376362,2.8975268899501
"Feature542",3.02629593004771,2.99546888168323
"Feature543",2.85416700706836,2.82781896712795
"Feature544",3.23863173448119,3.25632325464338
"Feature545",2.89001090716107,3.02225950254374
"Feature546",2.95208093961601,2.86252848772813
"Feature547",2.98356935236054,3.02716983510818
"Feature548",3.02749071161372,2.98439989120048
"Feature549",2.95841594790793,2.88491476085943
"Feature550",3.11090182044812,3.19899792417492
"Feature551",3.04353971227014,2.96917006997569
"Feature552",2.98051058703612,3.00635233489765
"Feature553",3.10916653007271,3.01010164741921
"Feature554",3.01954117132669,3.0509775223307
"Feature555",2.93408709526058,2.95795175472835
"Feature556",2.95949458662125,2.89360488278001
"Feature557",3.08024263299424,3.11223429241755
"Feature558",2.91191616826994,2.96673688607288
"Feature559",3.16140859396723,3.19097617241185
"Feature560",2.88158331940837,2.8144609612152
"Feature561",3.03031441753398,3.08150330362305
"Feature562",2.96389057910268,2.98060209355925
"Feature563",2.9832104101374,3.04959031859866
"Feature564",3.09719255466586,3.07031578905007
"Feature565",2.8713829155201,2.91710433477609
"Feature566",3.08245406809617,3.1313182365501
"Feature567",3.07155287962921,3.04383179772997
"Feature568",2.93947528935607,2.89204269517258
"Feature569",3.15594454366139,3.18305879176253
"Feature570",2.86452472153207,2.95204224304798
"Feature571",3.01972421247376,2.96121501987001
"Feature572",3.10237901599782,3.11445683911316
"Feature573",3.16593607215135,3.07718674587732
"Feature574",3.08266374109579,3.07684883645562
"Feature575",3.08004165305558,3.1703380327962
"Feature576",3.12318923633092,3.13267449776557
"Feature577",2.96961533341102,3.04571580573725
"Feature578",2.93462579290329,3.02599438516667
"Feature579",3.06845598513671,3.14223231751508
"Feature580",3.07182939763191,3.08602912036869
"Feature581",2.96895119810777,2.9163379275671
"Feature582",3.01746963925078,3.06232607697878
"Feature583",2.98197528138183,3.04339855602131
"Feature584",2.89456257179809,2.93249977499167
"Feature585",3.00348938030113,3.00753427849129
"Feature586",2.86254240555669,2.88943524613605
"Feature587",3.065006922368,3.01449904971222
"Feature588",3.08350774551561,3.12293078460607
"Feature589",2.68928088843187,2.69806075541965
"Feature590",2.97463568695053,3.00716293520611
"Feature591",2.91355232501885,2.89846608938061
"Feature592",2.8409024608244,2.93958151379721
"Feature593",3.03109402934237,3.03417003236166
"Feature594",3.04054512567374,3.16365844000384
"Feature595",2.88525936463661,2.92409282070938
"Feature596",3.01626061091743,2.94078724348706
"Feature597",2.9119821618659,2.87285001909627
"Feature598",2.92559236809806,2.88837889345714
"Feature599",3.03359388182983,3.02538900018938
"Feature600",2.93117019070445,3.09430041429391
"Feature601",3.09092390244525,2.9963223073693
"Feature602",2.94000074248903,3.00874791411442
"Feature603",2.84672672877759,2.8606914414088
"Feature604",2.98369503667764,2.99940264294333
"Feature605",3.25398687219291,3.25944869648071
"Feature606",2.98486499963555,2.9630252461759
"Feature607",3.07665852580605,3.06723183297065
"Feature608",2.99389560569079,2.99033908586784
"Feature609",3.21916771144418,3.15062765529686
"Feature610",2.90166653895113,2.84499068476492
"Feature611",3.01460025351381,2.97817770921805
"Feature612",3.20939476504881,3.13346074340257
"Feature613",3.03514633697413,3.00564267197846
"Feature614",3.05915554044347,3.03158438004215
"Feature615",2.82811165625777,2.77061742071298
"Feature616",3.12005634931688,3.21694215869009
"Feature617",2.88165594438931,2.98497520053062
"Feature618",2.98195550772943,3.09848188495667
"Feature619",3.07536440339868,3.09562752800959
"Feature620",2.99116838434938,3.00438541882573
"Feature621",3.10957769660517,3.10103317191282
"Feature622",3.1224539347318,3.14891426434273
"Feature623",2.91534226022841,2.93713555009459
"Feature624",3.08588264756834,3.158818488588
"Feature625",3.20235606895882,3.15015758463769
"Feature626",2.749354259126,2.80399116432944
"Feature627",2.83528080190234,2.88889249938986
"Feature628",2.99232282511001,3.01610903957569
"Feature629",2.72639905450467,2.82141467847844
"Feature630",2.85537971058457,2.82991464453682
"Feature631",3.08565073608781,2.96469519352103
"Feature632",3.06784857845021,3.06345868355959
"Feature633",2.94550704993396,3.04239353481995
"Feature634",3.10458384255714,3.12145758647165
"Feature635",2.79521641268254,2.85911586696592
"Feature636",3.03190937512839,3.0374790688416
